id,winpercent, oppwinpercent, weather, temperature, numinjured, oppnuminjured, startingpitcher, oppstartingpitcher, dayssincegame, oppdayssincegame, homeaway, rundifferential, opprundifferential, winner
311,0.694607939,0.6173050011,-1,77.2336150922,1,2,1,2,2,2,1,55,55,?
312,0.6039978807,0.5195242446,-1,50.1911302624,2,1,3,4,2,3,0,33,41,?
313,0.5678886562,0.5241232173,0,72.0132081448,1,2,1,4,5,2,0,34,33,?
314,0.7242424574,0.4409902001,0,62.439445411,2,1,2,2,3,1,0,43,66,?
315,0.4229425068,0.464917881,0,54.7052217709,2,2,5,4,3,1,0,49,39,?
316,0.308197543,0.6175749383,0,66.1200950543,1,0,2,1,3,3,0,28,72,?
317,0.287142622,0.7232717973,1,66.2316156355,3,1,5,2,1,3,0,50,55,?
318,0.5341008169,0.5099511303,1,65.1502211962,2,0,2,?,2,2,0,31,45,?
319,0.3551207777,0.7551944195,-1,?,1,3,5,4,2,4,0,90,70,?
320,0.9413871691,0.6047726935,1,57.8921350068,1,0,4,2,3,2,1,34,79,?
321,0.2818278338,0.5186266932,-1,63.6197786791,1,1,2,3,0,3,0,60,?,?
322,0.5655232113,0.7739990038,-1,65.1629533776,2,2,5,3,?,2,1,58,63,?
323,0.3931038777,0.2275342095,0,61.9085469184,?,0,1,4,3,2,1,52,44,?
324,0.2886427136,?,-1,59.9871111035,3,1,4,2,2,3,1,3,?,?
325,0.497826524,0.5236654546,1,65.26078242,1,2,5,3,2,3,0,58,23,?
326,0.2160998422,0.4462698756,-1,60.1790179878,3,1,5,4,3,?,0,55,56,?
327,0.20776137,0.6127888771,1,70.8867514228,1,-1,3,3,3,1,0,75,51,?
328,0.1732048462,0.4645035322,-1,63.9494717647,-1,2,5,3,3,2,0,55,35,?
329,0.86521066,0.6796289132,0,51.3274597797,1,2,1,3,1,0,0,44,46,?
330,0.1795234094,0.3075120127,-1,71.2951709006,2,3,1,4,1,2,?,36,32,?
331,0.532083018,0.3844053849,-1,69.0557862686,4,2,2,?,3,0,1,46,38,?
332,0.5178972045,0.1732971762,-1,71.7977606674,2,2,2,4,1,2,1,45,60,?
333,0.3250174265,0.575360569,0,71.4480497359,?,0,5,1,3,3,?,44,19,?
334,0.7852315331,0.5433328741,0,56.2990966368,1,?,5,1,2,2,0,49,73,?
335,0.3981338606,0.5392372005,0,75.1335064055,0,1,2,4,1,3,1,39,97,?
336,0.4135684871,0.528638427,-1,64.4107324051,3,1,3,1,3,3,0,38,?,?
337,0.5330654923,0.6124831978,0,59.3070260308,1,1,1,4,3,2,0,57,62,?
338,0.7289977252,0.2216223303,0,53.9221003779,1,1,2,5,3,2,1,39,22,?
339,0.627782719,0.4795228841,0,61.8758555621,2,1,1,5,3,2,1,31,14,?
340,0.6041688233,0.2083180792,-1,63.9233255072,1,2,4,5,2,3,0,27,42,?
341,0.369853339,0.395115584,1,74.7767322704,2,1,1,1,3,3,1,78,64,?
342,0.7056041952,0.563851331,0,63.5729553418,1,2,3,5,4,4,0,61,26,?
343,0.6783526414,0.4296924924,?,73.0893734292,2,-1,4,1,2,4,1,32,50,?
344,0.0944149822,0.3585376542,0,?,3,1,1,3,3,2,0,68,21,?
345,0.5214907712,0.0859273651,-1,61.0165899216,2,0,5,2,3,?,0,33,43,?
346,0.3145760308,0.3788670376,0,62.1196218411,0,3,4,3,3,?,0,51,52,?
347,0.5539649006,0.4840870915,-1,53.5329943202,2,2,2,1,1,?,1,55,64,?
348,0.4260234833,0.5491016726,-1,61.5512305576,3,1,2,1,4,3,0,77,30,?
349,0.7341185925,0.0616684999,0,71.0653780395,4,2,1,4,2,2,0,45,46,?
350,0.2062503771,0.50080198,?,55.3337353683,0,2,1,5,2,4,0,64,90,?
351,0.8445043619,0.3046537071,0,71.7529867939,2,2,4,5,4,2,1,?,61,?
352,0.1980135039,0.7494666794,-1,66.9789175183,3,0,2,1,3,2,1,65,32,?
353,0.428421464,0.7718549538,0,?,2,2,2,4,2,2,0,50,43,?
354,0.5682628409,0.3223880687,1,70.3702386501,1,1,1,1,3,2,1,35,71,?
355,0.8013567722,0.5393740965,1,70.4796885951,2,2,1,4,3,2,0,?,22,?
356,0.3425147742,0.6694872815,-1,64.9715535964,1,1,3,4,4,1,1,66,14,?
357,0.075550423,0.5808409896,1,64.1953736771,1,1,5,5,1,2,1,?,60,?
358,0.9282990563,0.5951780507,-1,73.9964436672,1,1,2,4,4,5,1,28,48,?
359,0.5924298105,0.2453973563,1,66.2168245345,2,-1,5,2,1,0,1,73,28,?
360,0.5526147009,0.8010623922,?,49.2192401119,1,0,5,2,3,3,0,58,51,?
361,0.6856343002,0.4502067433,0,58.9262346846,1,2,1,2,3,2,1,60,112,?
362,0.4221154379,0.4022434436,1,75.4051542403,1,3,5,4,3,1,1,52,39,?
363,0.1133965533,0.2605616527,1,?,0,1,3,1,2,4,0,?,32,?
364,?,0.5744700756,-1,72.3967690256,2,2,3,3,2,?,1,?,48,?
365,0.1772732037,0.2125423606,0,65.4104869971,1,4,2,1,3,2,1,35,60,?
366,0.4960515925,0.8475809257,-1,69.8982674544,0,1,3,5,3,3,0,31,31,?
367,0.2499299392,0.376510882,?,71.764335362,2,3,3,5,3,5,1,27,44,?
368,0.4186360492,0.4937677652,0,69.7207399498,3,2,1,4,4,3,1,43,62,?
369,0.3543951977,0.7546110538,1,58.6494120888,0,1,4,4,1,4,0,42,63,?
370,0.5349855936,0.5801391989,1,77.8355794477,1,?,2,1,3,3,0,32,85,?
371,0.7540057255,0.2512035211,1,70.334767226,1,0,4,4,3,2,1,64,101,?
372,0.2086142358,0.2847529806,0,66.2667006922,2,3,?,1,3,3,1,56,61,?
373,0.4901889133,0.8972513316,0,71.3765576848,1,1,?,4,0,3,0,30,55,?
374,?,0.4625934673,-1,68.042120307,0,2,3,3,1,2,?,51,65,?
375,0.6284546197,0.5120541132,-1,62.8679311271,0,1,2,?,3,2,0,25,41,?
376,0.5650310674,0.3741746199,1,56.233189655,1,3,2,4,1,1,1,44,18,?
377,0.5923966115,0.4197724171,0,66.6467093154,0,2,1,4,2,?,1,69,-1,?
378,0.8877569849,0.3903068406,-1,49.4270321402,2,2,4,1,1,2,0,51,59,?
379,0.9102867941,0.3195975806,0,63.6065785164,1,3,2,5,2,2,1,59,59,?
380,0.6804042776,0.4250931409,0,?,1,3,2,5,3,2,0,66,58,?
381,0.4513475636,0.8611569889,-1,65.5454705412,2,0,4,4,3,3,0,45,61,?
382,0.7110567365,0.1573691605,1,71.8891345844,0,?,1,5,2,3,1,67,70,?
383,0.2690402937,0.5463327027,-1,54.5959865443,0,3,4,2,3,4,0,49,31,?
384,0.5148012992,0.4784708826,0,63.2509001338,2,1,3,1,4,1,0,65,69,?
385,0.3592469794,0.3473051993,1,66.1599929123,1,0,3,4,2,2,0,40,62,?
386,0.5327567437,0.6267515761,-1,66.8009938011,1,1,5,5,2,4,1,13,52,?
387,0.778122454,0.2827628703,-1,76.0435655609,2,1,3,1,4,1,0,55,40,?
388,?,0.5697464768,1,61.7576121156,4,2,1,5,2,3,0,67,39,?
389,?,0.8072170187,1,68.9306092433,0,0,2,3,1,2,1,59,43,?
390,0.585554345,0.5153200439,1,52.5434964303,3,?,4,3,3,2,1,52,28,?
391,0.7755409902,0.7481893533,0,?,2,1,3,1,2,3,0,36,51,?
392,0.558939723,0.4894090114,0,68.5112183256,1,2,?,4,2,3,1,68,42,?
393,0.5941994717,0.5924290637,0,59.7974028142,2,?,2,1,2,5,0,55,50,?
394,0.626353742,0.3966526597,0,72.4106616047,1,0,5,4,4,3,0,39,67,?
395,0.7717855683,0.5638191722,-1,67.7930783085,1,2,3,2,?,3,1,37,50,?
396,0.6505989747,0.3679480526,0,70.3408180528,1,2,2,1,1,2,0,77,48,?
397,0.4539851146,0.4739555194,0,63.8401024959,0,1,4,4,2,2,0,37,67,?
398,0.8303282627,0.6272266156,0,64.2764225965,2,?,3,5,2,3,0,45,39,?
399,0.6124773625,0.8036584146,1,59.1058717227,3,1,5,4,2,1,1,72,46,?
400,0.4862804643,0.9190871248,-1,61.2147108654,2,-1,?,3,4,2,1,28,44,?
401,0.0275631153,?,0,?,1,2,2,4,4,4,1,24,75,?
402,0.6603153546,0.2309586905,-1,?,0,2,4,1,?,3,0,?,45,?
403,0.416272023,0.8156660283,1,59.9387653437,1,2,1,4,2,3,1,29,31,?
404,0.6248779394,0.3916088402,-1,63.9338404161,2,3,3,3,3,3,0,54,59,?
405,0.1291316939,0.6110735056,1,57.2051969536,3,-1,3,5,3,3,0,95,35,?
406,0.8000070298,0.4786108503,0,57.6600345689,2,1,1,5,0,2,0,71,67,?
407,0.5436843262,0.3225259376,?,73.3711943777,2,2,3,5,4,2,0,53,23,?
408,0.5475795871,0.8521442664,0,62.0806340523,2,1,3,1,2,2,0,45,62,?
409,0.4514955822,0.2098814119,1,66.2122528713,0,?,2,2,4,2,0,29,50,?
410,0.4354267155,0.5103641476,-1,70.3894596356,1,1,2,2,2,3,1,58,37,?
411,0.5699831614,0.4208707391,-1,?,2,1,3,1,3,4,1,29,46,?
412,0.6257610133,0.7988409637,-1,54.807086104,2,2,5,1,5,2,1,50,68,?
413,0.1130681235,0.4791622687,1,60.6150297046,3,0,4,5,4,3,1,64,56,?
414,0.6499690696,0.2321218685,-1,68.2846156289,3,?,1,4,4,3,1,47,52,?
415,0.5716366644,0.4375048204,1,64.0936567788,1,1,2,?,3,2,0,48,50,?
416,0.4113773084,0.4543784698,0,74.4575283658,2,1,4,1,3,2,1,?,37,?
417,0.4129818021,0.5939407877,0,63.8915418462,3,2,4,5,2,4,1,36,51,?
418,0.5129092597,0.5187793336,1,60.7783365347,4,1,5,4,3,5,?,42,?,?
419,0.4682376872,0.5937026333,1,64.5382918465,1,2,3,?,3,3,1,34,62,?
420,0.3851847341,0.3766975492,-1,54.4631304555,1,3,1,?,2,2,0,50,38,?
421,0.369123193,0.5946832306,1,61.8979356584,3,2,5,4,2,1,0,64,54,?
422,0.5629297247,0.7528908722,1,57.3371749116,1,1,2,?,0,3,1,27,44,?
423,0.6033391933,0.8941095357,0,71.7640022365,2,2,1,1,2,5,0,29,59,?
424,0.3174666665,0.3987670237,0,55.4545117486,0,2,2,1,3,3,0,74,69,?
425,0.7319955833,0.4204394889,1,69.4068381078,2,0,4,?,2,2,0,55,76,?
426,0.1973518234,0.7898323088,0,56.8337476192,3,?,4,1,3,2,0,43,3,?
427,0.5326958486,0.3158083976,1,59.5912587897,0,2,4,1,3,2,0,66,46,?
428,0.4787047301,0.1762991569,1,71.0797053148,0,2,2,5,2,4,1,34,68,?
429,0.6938770453,0.5500732333,0,65.2654760327,2,1,1,2,4,2,0,34,49,?
430,0.8296190446,0.5516346811,-1,75.4426577678,?,1,3,3,4,2,1,47,31,?
431,0.4069848859,0.33810446,0,65.0184467423,?,3,5,2,4,3,1,19,14,?
432,0.5602915445,0.1308445543,-1,70.0276811436,2,3,4,5,2,1,0,103,83,?
433,0.1888778427,0.5257979369,-1,71.8484054055,1,1,?,3,2,3,0,52,73,?
434,0.4031773759,0.8075560406,-1,59.6361446809,2,0,3,5,3,1,1,37,53,?
435,0.2272028906,0.7431256157,0,63.4980664535,3,3,3,2,3,3,0,72,45,?
436,0.4923046244,0.2768574651,-1,69.2336168315,1,1,3,1,3,2,0,67,30,?
437,0.3149617302,0.395179057,0,62.5704239796,2,2,2,?,2,2,0,47,46,?
438,0.4333081277,0.5996864521,-1,67.0737768037,?,-1,4,3,1,1,1,61,38,?
439,0.5825963714,0.8369229479,-1,70.7699177197,3,1,2,1,3,3,1,33,?,?
440,0.7089855501,0.4914040356,-1,62.7549407258,4,3,3,5,3,2,0,92,28,?
441,0.7639383283,0.3024902132,1,68.8506720064,2,1,3,1,2,4,1,84,95,?
442,0.4123664414,0.4797456127,-1,73.5757334503,2,1,?,2,3,3,0,37,64,?
443,0.3832465418,0.5022687361,-1,69.9571589846,1,0,5,3,3,3,1,33,52,?
444,0.5437080938,0.4669031386,?,61.9874335857,2,1,1,5,4,3,0,62,42,?
445,0.5578467178,0.2679558296,-1,75.1968115106,3,0,?,3,3,2,0,68,40,?
446,0.689545959,0.6002261806,0,59.6403512429,2,4,4,?,4,4,1,58,25,?
447,0.3183280054,0.1714798197,1,69.0775560761,4,1,4,1,3,4,0,17,74,?
448,0.9599352958,0.1454234329,0,55.0741983132,1,3,2,3,2,2,1,28,42,?
449,0.6189330243,0.2631178061,1,61.2760175145,2,3,3,2,3,3,1,35,58,?
450,0.7635558755,0.5892544623,0,75.8672549354,3,1,2,4,3,3,1,62,9,?
451,0.418371563,0.3326788478,-1,60.6005973576,2,2,2,4,1,2,?,28,46,?
452,0.7877280397,?,0,61.5400135726,1,2,2,4,3,2,1,37,32,?
453,0.3973590836,0.8027899037,1,77.7104863109,3,2,2,3,2,3,0,28,76,?
454,0.7050389577,0.402142831,0,71.7973092102,2,2,3,5,3,2,0,70,64,?
455,0.3955430276,0.6828499274,1,?,0,0,3,1,2,4,0,81,13,?
456,0.6068004857,?,0,63.2428973501,-1,3,3,2,3,3,?,24,57,?
457,0.6338601072,?,0,48.3655149946,1,2,4,4,2,1,0,60,17,?
458,0.6084502996,?,0,72.8754996753,3,1,3,?,3,2,0,31,52,?
459,0.3523717234,0.7741330515,0,67.030318847,0,?,4,4,4,2,0,87,38,?
460,0.6973017321,0.5782376317,1,69.151119033,2,0,3,5,?,3,1,72,67,?
461,0.4937524277,0.0358988786,-1,58.6111347043,2,2,1,2,0,1,1,53,54,?
462,0.5186218336,0.4576038997,0,?,1,3,3,5,4,0,1,64,?,?
463,0.3382918029,0.1976568838,-1,67.9199728279,1,1,2,1,4,4,1,72,75,?
464,0.7353812537,0.3990243981,0,63.0952043444,1,2,1,1,2,2,0,47,93,?
465,0.8298726332,0.2992412864,-1,69.9555766621,2,2,1,1,1,2,1,74,53,?
466,?,?,-1,64.5040524358,2,1,3,4,1,3,0,22,44,?
467,0.6738183251,0.3071571801,-1,69.7710042217,1,0,5,2,3,2,0,28,81,?
468,0.1814346867,0.7139728072,-1,77.4421383658,2,2,?,1,4,3,0,66,39,?
469,0.6686885444,0.3248218334,0,60.7882521018,0,1,4,2,3,2,1,39,31,?
470,0.9151089985,0.4374002763,-1,64.303650789,0,0,4,1,0,1,?,51,36,?
471,0.5101057205,0.4191623327,0,71.7332267298,1,1,4,2,3,5,0,42,59,?
472,?,0.7591835682,1,62.9496983238,1,?,3,2,3,3,0,48,77,?
473,0.2920795535,0.0559391693,0,66.1461575356,3,-1,?,1,3,?,1,46,23,?
474,0.2266185273,0.3296218348,1,67.1372999404,1,1,1,3,2,0,0,70,29,?
475,0.5459671567,0.8318955449,1,64.6143723513,2,0,4,3,3,1,1,51,72,?
476,0.3629793051,0.2298494004,-1,65.9592006217,3,2,1,3,1,2,0,6,70,?
477,0.5258003378,0.6136797674,0,81.3968695206,2,0,1,2,2,3,0,34,42,?
478,0.4515406355,0.3903227041,0,76.0067907422,1,2,4,2,3,4,1,66,56,?
479,0.4064840352,0.4632106297,0,65.715172021,1,2,5,3,3,2,1,74,30,?
480,0.2138881678,?,1,48.5305503646,0,1,4,5,2,2,1,51,49,?
481,0.2681742485,0.3167790596,0,70.8886806126,4,0,4,4,2,2,0,59,28,?
482,0.5172302494,0.1344075708,0,65.4231445812,1,1,2,1,3,2,0,80,85,?
483,0.1041681645,0.2655354925,0,74.2599034505,2,2,4,5,2,1,1,62,?,?
484,0.5833654561,0.4626236519,1,68.6362511551,1,0,4,2,3,2,0,95,56,?
485,0.4850652496,0.6395970254,-1,64.7199184075,2,1,1,2,2,1,0,52,62,?
486,0.4900010075,0.6170851368,-1,69.6604306461,1,1,2,4,2,1,1,53,72,?
487,0.4644022357,0.3863272664,0,73.9702847833,2,2,3,5,?,1,?,72,12,?
488,0.6148082783,0.6075589303,1,78.1376757654,1,2,5,4,2,4,1,74,40,?
489,0.7108425205,0.4213337638,?,59.663710738,3,2,3,1,2,3,0,53,43,?
490,0.5444921857,0.648725861,-1,66.8460892688,-1,2,5,4,2,3,1,50,71,?
491,0.6404342327,0.2612682816,1,55.9471936466,1,1,?,3,3,2,1,44,38,?
492,0.5505730916,0.7111792512,1,64.9638955991,2,2,3,5,1,?,1,68,85,?
493,0.2928768198,0.6103189859,0,66.592741653,1,?,4,3,3,2,0,67,52,?
494,0.7079823556,0.7180923741,-1,58.7522736407,2,1,3,1,4,3,1,79,56,?
495,0.6996761169,0.2246457201,0,63.4844812944,1,1,4,1,4,3,1,57,57,?
496,0.3607632522,0.3688059292,0,60.9685790939,1,?,1,5,3,3,1,63,28,?
497,0.3403711903,0.2263868823,1,60.2209114455,2,2,4,5,3,3,1,24,40,?
498,0.7642067378,0.3439226993,0,61.538330731,0,1,1,5,5,3,?,32,27,?
499,0.451297818,0.6135423876,-1,61.6207855472,1,1,5,2,2,4,0,76,71,?
